state,sa4_code,Age,Sex,Indig,Educ,LFS_Status,Count
NSW,3,50-54 years,Male,Yes Indigenous,Degree = No,unemployed,18
NSW,3,50-54 years,Male,Yes Indigenous,Degree = Yes,employed,8
NSW,3,55-59 years,Fema,Non-Indigenous,Degree = No,employed,3228
NSW,3,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,116
NSW,3,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,974
NSW,3,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,15
NSW,3,55-59 years,Fema,Not stated,Degree = No,employed,13
NSW,3,55-59 years,Fema,Not stated,Degree = Yes,employed,4
NSW,3,55-59 years,Fema,Yes Indigenous,Degree = No,employed,100
NSW,3,55-59 years,Fema,Yes Indigenous,Degree = No,unemployed,6
NSW,3,55-59 years,Fema,Yes Indigenous,Degree = Yes,employed,6
NSW,3,55-59 years,Male,Non-Indigenous,Degree = No,employed,3924
NSW,3,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,229
NSW,3,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,632
NSW,3,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,13
NSW,3,55-59 years,Male,Not stated,Degree = No,employed,32
NSW,3,55-59 years,Male,Not stated,Degree = No,unemployed,7
NSW,3,55-59 years,Male,Yes Indigenous,Degree = No,employed,116
NSW,3,55-59 years,Male,Yes Indigenous,Degree = No,unemployed,8
NSW,3,55-59 years,Male,Yes Indigenous,Degree = Yes,employed,7
NSW,3,60-64 years,Fema,Non-Indigenous,Degree = No,employed,2194
NSW,3,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,102
NSW,3,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,588
NSW,3,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,5
NSW,3,60-64 years,Fema,Not stated,Degree = No,employed,14
NSW,3,60-64 years,Fema,Not stated,Degree = Yes,employed,7
NSW,3,60-64 years,Fema,Yes Indigenous,Degree = No,employed,46
NSW,3,60-64 years,Fema,Yes Indigenous,Degree = Yes,employed,5
NSW,3,60-64 years,Male,Non-Indigenous,Degree = No,employed,2891
NSW,3,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,171
NSW,3,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,488
NSW,3,60-64 years,Male,Non-Indigenous,Degree = Yes,unemployed,17
NSW,3,60-64 years,Male,Not stated,Degree = No,employed,21
NSW,3,60-64 years,Male,Not stated,Degree = Yes,employed,3
NSW,3,60-64 years,Male,Yes Indigenous,Degree = No,employed,72
NSW,3,60-64 years,Male,Yes Indigenous,Degree = No,unemployed,8
NSW,3,60-64 years,Male,Yes Indigenous,Degree = Yes,employed,4
NSW,4,25-29 years,Fema,Non-Indigenous,Degree = No,employed,1225
NSW,4,25-29 years,Fema,Non-Indigenous,Degree = No,unemployed,131
NSW,4,25-29 years,Fema,Non-Indigenous,Degree = Yes,employed,582
NSW,4,25-29 years,Fema,Non-Indigenous,Degree = Yes,unemployed,26
NSW,4,25-29 years,Fema,Yes Indigenous,Degree = No,employed,68
NSW,4,25-29 years,Fema,Yes Indigenous,Degree = No,unemployed,29
NSW,4,25-29 years,Fema,Yes Indigenous,Degree = Yes,employed,10
NSW,4,25-29 years,Male,Non-Indigenous,Degree = No,employed,1712
NSW,4,25-29 years,Male,Non-Indigenous,Degree = No,unemployed,176
NSW,4,25-29 years,Male,Non-Indigenous,Degree = Yes,employed,332
NSW,4,25-29 years,Male,Non-Indigenous,Degree = Yes,unemployed,11
NSW,4,25-29 years,Male,Not stated,Degree = No,employed,3
NSW,4,25-29 years,Male,Not stated,Degree = No,unemployed,3
NSW,4,25-29 years,Male,Yes Indigenous,Degree = No,employed,114
NSW,4,25-29 years,Male,Yes Indigenous,Degree = No,unemployed,22
NSW,4,25-29 years,Male,Yes Indigenous,Degree = Yes,employed,14
NSW,4,25-29 years,Male,Yes Indigenous,Degree = Yes,unemployed,4
NSW,4,30-34 years,Fema,Non-Indigenous,Degree = No,employed,1261
NSW,4,30-34 years,Fema,Non-Indigenous,Degree = No,unemployed,127
NSW,4,30-34 years,Fema,Non-Indigenous,Degree = Yes,employed,693
NSW,4,30-34 years,Fema,Non-Indigenous,Degree = Yes,unemployed,26
NSW,4,30-34 years,Fema,Not stated,Degree = No,employed,7
NSW,4,30-34 years,Fema,Yes Indigenous,Degree = No,employed,54
NSW,4,30-34 years,Fema,Yes Indigenous,Degree = No,unemployed,14
NSW,4,30-34 years,Fema,Yes Indigenous,Degree = Yes,employed,20
NSW,4,30-34 years,Male,Non-Indigenous,Degree = No,employed,1807
NSW,4,30-34 years,Male,Non-Indigenous,Degree = No,unemployed,138
NSW,4,30-34 years,Male,Non-Indigenous,Degree = Yes,employed,402
NSW,4,30-34 years,Male,Non-Indigenous,Degree = Yes,unemployed,12
NSW,4,30-34 years,Male,Not stated,Degree = No,unemployed,4
NSW,4,30-34 years,Male,Yes Indigenous,Degree = No,employed,84
NSW,4,30-34 years,Male,Yes Indigenous,Degree = No,unemployed,23
NSW,4,30-34 years,Male,Yes Indigenous,Degree = Yes,employed,5
NSW,4,35-39 years,Fema,Non-Indigenous,Degree = No,employed,1439
NSW,4,35-39 years,Fema,Non-Indigenous,Degree = No,unemployed,139
NSW,4,35-39 years,Fema,Non-Indigenous,Degree = Yes,employed,725
NSW,4,35-39 years,Fema,Non-Indigenous,Degree = Yes,unemployed,28
NSW,4,35-39 years,Fema,Not stated,Degree = No,employed,9
NSW,4,35-39 years,Fema,Yes Indigenous,Degree = No,employed,88
NSW,4,35-39 years,Fema,Yes Indigenous,Degree = No,unemployed,14
NSW,4,35-39 years,Fema,Yes Indigenous,Degree = Yes,employed,15
NSW,4,35-39 years,Male,Non-Indigenous,Degree = No,employed,1808
NSW,4,35-39 years,Male,Non-Indigenous,Degree = No,unemployed,118
NSW,4,35-39 years,Male,Non-Indigenous,Degree = Yes,employed,465
NSW,4,35-39 years,Male,Non-Indigenous,Degree = Yes,unemployed,7
NSW,4,35-39 years,Male,Not stated,Degree = No,employed,4
NSW,4,35-39 years,Male,Yes Indigenous,Degree = No,employed,56
NSW,4,35-39 years,Male,Yes Indigenous,Degree = No,unemployed,23
NSW,4,35-39 years,Male,Yes Indigenous,Degree = Yes,employed,3
NSW,4,40-44 years,Fema,Non-Indigenous,Degree = No,employed,1875
NSW,4,40-44 years,Fema,Non-Indigenous,Degree = No,unemployed,102
NSW,4,40-44 years,Fema,Non-Indigenous,Degree = Yes,employed,897
NSW,4,40-44 years,Fema,Non-Indigenous,Degree = Yes,unemployed,22
NSW,4,40-44 years,Fema,Not stated,Degree = No,employed,15
NSW,4,40-44 years,Fema,Not stated,Degree = Yes,employed,9
NSW,4,40-44 years,Fema,Yes Indigenous,Degree = No,employed,86
NSW,4,40-44 years,Fema,Yes Indigenous,Degree = No,unemployed,9
NSW,4,40-44 years,Fema,Yes Indigenous,Degree = Yes,employed,20
NSW,4,40-44 years,Male,Non-Indigenous,Degree = No,employed,2149
NSW,4,40-44 years,Male,Non-Indigenous,Degree = No,unemployed,163
NSW,4,40-44 years,Male,Non-Indigenous,Degree = Yes,employed,599
NSW,4,40-44 years,Male,Non-Indigenous,Degree = Yes,unemployed,9
NSW,4,40-44 years,Male,Not stated,Degree = No,employed,3
NSW,4,40-44 years,Male,Yes Indigenous,Degree = No,employed,54
NSW,4,40-44 years,Male,Yes Indigenous,Degree = No,unemployed,28
NSW,4,40-44 years,Male,Yes Indigenous,Degree = Yes,employed,3
NSW,4,45-49 years,Fema,Non-Indigenous,Degree = No,employed,2320
NSW,4,45-49 years,Fema,Non-Indigenous,Degree = No,unemployed,122
NSW,4,45-49 years,Fema,Non-Indigenous,Degree = Yes,employed,788
NSW,4,45-49 years,Fema,Non-Indigenous,Degree = Yes,unemployed,40
NSW,4,45-49 years,Fema,Not stated,Degree = No,employed,30
NSW,4,45-49 years,Fema,Not stated,Degree = Yes,employed,7
NSW,4,45-49 years,Fema,Yes Indigenous,Degree = No,employed,91
NSW,4,45-49 years,Fema,Yes Indigenous,Degree = No,unemployed,6
NSW,4,45-49 years,Fema,Yes Indigenous,Degree = Yes,employed,22
NSW,4,45-49 years,Male,Non-Indigenous,Degree = No,employed,2201
NSW,4,45-49 years,Male,Non-Indigenous,Degree = No,unemployed,139
NSW,4,45-49 years,Male,Non-Indigenous,Degree = Yes,employed,514
NSW,4,45-49 years,Male,Non-Indigenous,Degree = Yes,unemployed,25
NSW,4,45-49 years,Male,Not stated,Degree = No,employed,16
NSW,4,45-49 years,Male,Yes Indigenous,Degree = No,employed,90
NSW,4,45-49 years,Male,Yes Indigenous,Degree = No,unemployed,11
NSW,4,45-49 years,Male,Yes Indigenous,Degree = Yes,employed,6
NSW,4,50-54 years,Fema,Non-Indigenous,Degree = No,employed,2512
NSW,4,50-54 years,Fema,Non-Indigenous,Degree = No,unemployed,143
NSW,4,50-54 years,Fema,Non-Indigenous,Degree = Yes,employed,666
NSW,4,50-54 years,Fema,Non-Indigenous,Degree = Yes,unemployed,29
NSW,4,50-54 years,Fema,Not stated,Degree = No,employed,15
NSW,4,50-54 years,Fema,Not stated,Degree = Yes,employed,3
NSW,4,50-54 years,Fema,Yes Indigenous,Degree = No,employed,63
NSW,4,50-54 years,Fema,Yes Indigenous,Degree = No,unemployed,5
NSW,4,50-54 years,Fema,Yes Indigenous,Degree = Yes,employed,13
NSW,4,50-54 years,Male,Non-Indigenous,Degree = No,employed,2572
NSW,4,50-54 years,Male,Non-Indigenous,Degree = No,unemployed,197
NSW,4,50-54 years,Male,Non-Indigenous,Degree = Yes,employed,424
NSW,4,50-54 years,Male,Non-Indigenous,Degree = Yes,unemployed,11
NSW,4,50-54 years,Male,Not stated,Degree = No,employed,15
NSW,4,50-54 years,Male,Yes Indigenous,Degree = No,employed,55
NSW,4,55-59 years,Fema,Non-Indigenous,Degree = No,employed,2400
NSW,4,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,144
NSW,4,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,759
NSW,4,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,22
NSW,4,55-59 years,Fema,Not stated,Degree = No,employed,14
NSW,4,55-59 years,Fema,Not stated,Degree = Yes,employed,6
NSW,4,55-59 years,Fema,Yes Indigenous,Degree = No,employed,46
NSW,4,55-59 years,Fema,Yes Indigenous,Degree = No,unemployed,6
NSW,4,55-59 years,Fema,Yes Indigenous,Degree = Yes,employed,21
NSW,4,55-59 years,Male,Non-Indigenous,Degree = No,employed,2454
NSW,4,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,208
NSW,4,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,510
NSW,4,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,13
NSW,4,55-59 years,Male,Not stated,Degree = No,employed,11
NSW,4,55-59 years,Male,Yes Indigenous,Degree = No,employed,48
NSW,4,55-59 years,Male,Yes Indigenous,Degree = Yes,employed,13
NSW,4,60-64 years,Fema,Non-Indigenous,Degree = No,employed,1539
NSW,4,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,95
NSW,4,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,512
NSW,4,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,21
NSW,4,60-64 years,Fema,Not stated,Degree = No,employed,13
NSW,4,60-64 years,Fema,Yes Indigenous,Degree = No,employed,19
NSW,4,60-64 years,Fema,Yes Indigenous,Degree = Yes,employed,5
NSW,4,60-64 years,Male,Non-Indigenous,Degree = No,employed,1950
NSW,4,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,168
NSW,4,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,360
NSW,4,60-64 years,Male,Non-Indigenous,Degree = Yes,unemployed,20
NSW,4,60-64 years,Male,Not stated,Degree = No,employed,21
NSW,4,60-64 years,Male,Not stated,Degree = Yes,employed,4
NSW,4,60-64 years,Male,Yes Indigenous,Degree = No,employed,20
NSW,4,60-64 years,Male,Yes Indigenous,Degree = No,unemployed,3
NSW,4,60-64 years,Male,Yes Indigenous,Degree = Yes,employed,4
NSW,5,25-29 years,Fema,Non-Indigenous,Degree = No,employed,1234
NSW,5,25-29 years,Fema,Non-Indigenous,Degree = No,unemployed,73
NSW,5,25-29 years,Fema,Non-Indigenous,Degree = Yes,employed,824
NSW,5,25-29 years,Fema,Non-Indigenous,Degree = Yes,unemployed,27
NSW,5,25-29 years,Fema,Not stated,Degree = No,employed,3
NSW,5,25-29 years,Fema,Not stated,Degree = Yes,employed,6
NSW,5,25-29 years,Fema,Yes Indigenous,Degree = No,employed,232
NSW,5,25-29 years,Fema,Yes Indigenous,Degree = No,unemployed,60
NSW,5,25-29 years,Fema,Yes Indigenous,Degree = Yes,employed,40
NSW,5,25-29 years,Male,Non-Indigenous,Degree = No,employed,1716
NSW,5,25-29 years,Male,Non-Indigenous,Degree = No,unemployed,126
NSW,5,25-29 years,Male,Non-Indigenous,Degree = Yes,employed,372
NSW,5,25-29 years,Male,Non-Indigenous,Degree = Yes,unemployed,8
NSW,5,25-29 years,Male,Not stated,Degree = No,employed,19
NSW,5,25-29 years,Male,Yes Indigenous,Degree = No,employed,295
NSW,5,25-29 years,Male,Yes Indigenous,Degree = No,unemployed,94
NSW,5,25-29 years,Male,Yes Indigenous,Degree = Yes,employed,14
NSW,5,30-34 years,Fema,Non-Indigenous,Degree = No,employed,1214
NSW,5,30-34 years,Fema,Non-Indigenous,Degree = No,unemployed,75
NSW,5,30-34 years,Fema,Non-Indigenous,Degree = Yes,employed,775
NSW,5,30-34 years,Fema,Non-Indigenous,Degree = Yes,unemployed,20
NSW,5,30-34 years,Fema,Not stated,Degree = Yes,employed,4
NSW,5,30-34 years,Fema,Yes Indigenous,Degree = No,employed,187
NSW,5,30-34 years,Fema,Yes Indigenous,Degree = No,unemployed,50
NSW,5,30-34 years,Fema,Yes Indigenous,Degree = Yes,employed,35
NSW,5,30-34 years,Male,Non-Indigenous,Degree = No,employed,1658
NSW,5,30-34 years,Male,Non-Indigenous,Degree = No,unemployed,89
NSW,5,30-34 years,Male,Non-Indigenous,Degree = Yes,employed,456
NSW,5,30-34 years,Male,Non-Indigenous,Degree = Yes,unemployed,8
NSW,5,30-34 years,Male,Not stated,Degree = No,employed,21
NSW,5,30-34 years,Male,Not stated,Degree = No,unemployed,3
NSW,5,30-34 years,Male,Yes Indigenous,Degree = No,employed,239
NSW,5,30-34 years,Male,Yes Indigenous,Degree = No,unemployed,74
NSW,5,30-34 years,Male,Yes Indigenous,Degree = Yes,employed,8
NSW,5,35-39 years,Fema,Non-Indigenous,Degree = No,employed,1151
NSW,5,35-39 years,Fema,Non-Indigenous,Degree = No,unemployed,84
NSW,5,35-39 years,Fema,Non-Indigenous,Degree = Yes,employed,684
NSW,5,35-39 years,Fema,Non-Indigenous,Degree = Yes,unemployed,11
NSW,5,35-39 years,Fema,Not stated,Degree = No,employed,10
NSW,5,35-39 years,Fema,Yes Indigenous,Degree = No,employed,190
NSW,5,35-39 years,Fema,Yes Indigenous,Degree = No,unemployed,33
NSW,5,35-39 years,Fema,Yes Indigenous,Degree = Yes,employed,32
NSW,5,35-39 years,Male,Non-Indigenous,Degree = No,employed,1500
NSW,5,35-39 years,Male,Non-Indigenous,Degree = No,unemployed,99
NSW,5,35-39 years,Male,Non-Indigenous,Degree = Yes,employed,383
NSW,5,35-39 years,Male,Non-Indigenous,Degree = Yes,unemployed,8
NSW,5,35-39 years,Male,Not stated,Degree = No,employed,18
NSW,5,35-39 years,Male,Not stated,Degree = Yes,employed,3
NSW,5,35-39 years,Male,Yes Indigenous,Degree = No,employed,221
NSW,5,35-39 years,Male,Yes Indigenous,Degree = No,unemployed,42
NSW,5,35-39 years,Male,Yes Indigenous,Degree = Yes,employed,13
NSW,5,40-44 years,Fema,Non-Indigenous,Degree = No,employed,1327
NSW,5,40-44 years,Fema,Non-Indigenous,Degree = No,unemployed,81
NSW,5,40-44 years,Fema,Non-Indigenous,Degree = Yes,employed,611
NSW,5,40-44 years,Fema,Non-Indigenous,Degree = Yes,unemployed,15
NSW,5,40-44 years,Fema,Not stated,Degree = No,employed,15
NSW,5,40-44 years,Fema,Not stated,Degree = Yes,employed,8
NSW,5,40-44 years,Fema,Yes Indigenous,Degree = No,employed,256
NSW,5,40-44 years,Fema,Yes Indigenous,Degree = No,unemployed,53
NSW,5,40-44 years,Fema,Yes Indigenous,Degree = Yes,employed,25
NSW,5,40-44 years,Male,Non-Indigenous,Degree = No,employed,1742
NSW,5,40-44 years,Male,Non-Indigenous,Degree = No,unemployed,109
NSW,5,40-44 years,Male,Non-Indigenous,Degree = Yes,employed,316
NSW,5,40-44 years,Male,Non-Indigenous,Degree = Yes,unemployed,5
NSW,5,40-44 years,Male,Not stated,Degree = No,employed,24
NSW,5,40-44 years,Male,Yes Indigenous,Degree = No,employed,192
NSW,5,40-44 years,Male,Yes Indigenous,Degree = No,unemployed,32
NSW,5,40-44 years,Male,Yes Indigenous,Degree = Yes,employed,7
NSW,5,45-49 years,Fema,Non-Indigenous,Degree = No,employed,1664
NSW,5,45-49 years,Fema,Non-Indigenous,Degree = No,unemployed,78
NSW,5,45-49 years,Fema,Non-Indigenous,Degree = Yes,employed,541
NSW,5,45-49 years,Fema,Non-Indigenous,Degree = Yes,unemployed,9
NSW,5,45-49 years,Fema,Not stated,Degree = No,employed,33
NSW,5,45-49 years,Fema,Not stated,Degree = Yes,employed,6
NSW,5,45-49 years,Fema,Yes Indigenous,Degree = No,employed,251
NSW,5,45-49 years,Fema,Yes Indigenous,Degree = No,unemployed,53
NSW,5,45-49 years,Fema,Yes Indigenous,Degree = Yes,employed,31
NSW,5,45-49 years,Male,Non-Indigenous,Degree = No,employed,1924
NSW,5,45-49 years,Male,Non-Indigenous,Degree = No,unemployed,94
NSW,5,45-49 years,Male,Non-Indigenous,Degree = Yes,employed,308
NSW,5,45-49 years,Male,Non-Indigenous,Degree = Yes,unemployed,3
NSW,5,45-49 years,Male,Not stated,Degree = No,employed,8
NSW,5,45-49 years,Male,Yes Indigenous,Degree = No,employed,210
NSW,5,45-49 years,Male,Yes Indigenous,Degree = No,unemployed,70
NSW,5,45-49 years,Male,Yes Indigenous,Degree = Yes,employed,8
NSW,5,50-54 years,Fema,Non-Indigenous,Degree = No,employed,1885
NSW,5,50-54 years,Fema,Non-Indigenous,Degree = No,unemployed,84
NSW,5,50-54 years,Fema,Non-Indigenous,Degree = Yes,employed,473
NSW,5,50-54 years,Fema,Non-Indigenous,Degree = Yes,unemployed,4
NSW,5,50-54 years,Fema,Not stated,Degree = No,employed,23
NSW,5,50-54 years,Fema,Yes Indigenous,Degree = No,employed,188
NSW,5,50-54 years,Fema,Yes Indigenous,Degree = No,unemployed,36
NSW,5,50-54 years,Fema,Yes Indigenous,Degree = Yes,employed,24
NSW,5,50-54 years,Fema,Yes Indigenous,Degree = Yes,unemployed,4
NSW,5,50-54 years,Male,Non-Indigenous,Degree = No,employed,2133
NSW,5,50-54 years,Male,Non-Indigenous,Degree = No,unemployed,90
NSW,5,50-54 years,Male,Non-Indigenous,Degree = Yes,employed,244
NSW,5,50-54 years,Male,Not stated,Degree = No,employed,17
NSW,5,50-54 years,Male,Not stated,Degree = No,unemployed,3
NSW,5,50-54 years,Male,Yes Indigenous,Degree = No,employed,222
NSW,5,50-54 years,Male,Yes Indigenous,Degree = No,unemployed,36
NSW,5,50-54 years,Male,Yes Indigenous,Degree = Yes,employed,4
NSW,5,55-59 years,Fema,Non-Indigenous,Degree = No,employed,1797
NSW,5,55-59 years,Fema,Non-Indigenous,Degree = No,unemployed,73
NSW,5,55-59 years,Fema,Non-Indigenous,Degree = Yes,employed,423
NSW,5,55-59 years,Fema,Non-Indigenous,Degree = Yes,unemployed,6
NSW,5,55-59 years,Fema,Not stated,Degree = No,employed,21
NSW,5,55-59 years,Fema,Not stated,Degree = No,unemployed,6
NSW,5,55-59 years,Fema,Not stated,Degree = Yes,employed,4
NSW,5,55-59 years,Fema,Yes Indigenous,Degree = No,employed,154
NSW,5,55-59 years,Fema,Yes Indigenous,Degree = No,unemployed,7
NSW,5,55-59 years,Fema,Yes Indigenous,Degree = Yes,employed,29
NSW,5,55-59 years,Male,Non-Indigenous,Degree = No,employed,2205
NSW,5,55-59 years,Male,Non-Indigenous,Degree = No,unemployed,134
NSW,5,55-59 years,Male,Non-Indigenous,Degree = Yes,employed,242
NSW,5,55-59 years,Male,Non-Indigenous,Degree = Yes,unemployed,3
NSW,5,55-59 years,Male,Not stated,Degree = No,employed,34
NSW,5,55-59 years,Male,Not stated,Degree = Yes,employed,3
NSW,5,55-59 years,Male,Yes Indigenous,Degree = No,employed,157
NSW,5,55-59 years,Male,Yes Indigenous,Degree = No,unemployed,37
NSW,5,60-64 years,Fema,Non-Indigenous,Degree = No,employed,1221
NSW,5,60-64 years,Fema,Non-Indigenous,Degree = No,unemployed,56
NSW,5,60-64 years,Fema,Non-Indigenous,Degree = Yes,employed,321
NSW,5,60-64 years,Fema,Non-Indigenous,Degree = Yes,unemployed,5
NSW,5,60-64 years,Fema,Not stated,Degree = Yes,employed,6
NSW,5,60-64 years,Fema,Yes Indigenous,Degree = No,employed,78
NSW,5,60-64 years,Fema,Yes Indigenous,Degree = No,unemployed,5
NSW,5,60-64 years,Fema,Yes Indigenous,Degree = Yes,employed,11
NSW,5,60-64 years,Fema,Yes Indigenous,Degree = Yes,unemployed,4
NSW,5,60-64 years,Male,Non-Indigenous,Degree = No,employed,1602
NSW,5,60-64 years,Male,Non-Indigenous,Degree = No,unemployed,97
NSW,5,60-64 years,Male,Non-Indigenous,Degree = Yes,employed,208
NSW,5,60-64 years,Male,Not stated,Degree = No,employed,15
NSW,5,60-64 years,Male,Yes Indigenous,Degree = No,employed,112
NSW,5,60-64 years,Male,Yes Indigenous,Degree = No,unemployed,12
NSW,5,60-64 years,Male,Yes Indigenous,Degree = Yes,employed,6
NSW,6,25-29 years,Fema,Non-Indigenous,Degree = No,employed,3581
NSW,6,25-29 years,Fema,Non-Indigenous,Degree = No,unemployed,359
NSW,6,25-29 years,Fema,Non-Indigenous,Degree = Yes,employed,1235
NSW,6,25-29 years,Fema,Non-Indigenous,Degree = Yes,unemployed,34
NSW,6,25-29 years,Fema,Not stated,Degree = No,employed,13
NSW,6,25-29 years,Fema,Yes Indigenous,Degree = No,employed,201
NSW,6,25-29 years,Fema,Yes Indigenous,Degree = No,unemployed,40
NSW,6,25-29 years,Fema,Yes Indigenous,Degree = Yes,employed,30
NSW,6,25-29 years,Male,Non-Indigenous,Degree = No,employed,4942
NSW,6,25-29 years,Male,Non-Indigenous,Degree = No,unemployed,378
NSW,6,25-29 years,Male,Non-Indigenous,Degree = Yes,employed,573
NSW,6,25-29 years,Male,Non-Indigenous,Degree = Yes,unemployed,27
NSW,6,25-29 years,Male,Not stated,Degree = No,employed,30
NSW,6,25-29 years,Male,Not stated,Degree = Yes,employed,4
NSW,6,25-29 years,Male,Yes Indigenous,Degree = No,employed,319
NSW,6,25-29 years,Male,Yes Indigenous,Degree = No,unemployed,50
NSW,6,25-29 years,Male,Yes Indigenous,Degree = Yes,employed,15
NSW,6,30-34 years,Fema,Non-Indigenous,Degree = No,employed,3548
NSW,6,30-34 years,Fema,Non-Indigenous,Degree = No,unemployed,276
NSW,6,30-34 years,Fema,Non-Indigenous,Degree = Yes,employed,1460
NSW,6,30-34 years,Fema,Non-Indigenous,Degree = Yes,unemployed,41
NSW,6,30-34 years,Fema,Not stated,Degree = No,employed,15
NSW,6,30-34 years,Fema,Yes Indigenous,Degree = No,employed,191
NSW,6,30-34 years,Fema,Yes Indigenous,Degree = No,unemployed,14
NSW,6,30-34 years,Fema,Yes Indigenous,Degree = Yes,employed,34
NSW,6,30-34 years,Male,Non-Indigenous,Degree = No,employed,5112
NSW,6,30-34 years,Male,Non-Indigenous,Degree = No,unemployed,312
NSW,6,30-34 years,Male,Non-Indigenous,Degree = Yes,employed,730
NSW,6,30-34 years,Male,Non-Indigenous,Degree = Yes,unemployed,16
NSW,6,30-34 years,Male,Not stated,Degree = No,employed,27
NSW,6,30-34 years,Male,Yes Indigenous,Degree = No,employed,251
NSW,6,30-34 years,Male,Yes Indigenous,Degree = No,unemployed,26
